state,county,biden_county_votes,trump_county_votes,total_county_votes,county_winner,biden_county_percent,trump_county_percent
Connecticut,East Granby,1789,1405,3264,biden,0.548100490196078,0.430453431372549
Connecticut,East Haddam,2980,2731,5825,biden,0.511587982832618,0.468841201716738
Connecticut,East Hampton,4051,3746,7988,biden,0.507135703555333,0.468953430145218
Connecticut,East Hartford,14787,5524,20605,biden,0.717641349187091,0.268090269352099
Connecticut,East Haven,6757,7572,14501,trump,0.465967864285222,0.522170884766568
Connecticut,East Lyme,7290,4285,11756,biden,0.620108880571623,0.364494726097312
Connecticut,East Windsor,3891,2889,6900,biden,0.563913043478261,0.418695652173913
Connecticut,Eastford,464,572,1067,trump,0.434864104967198,0.536082474226804
Connecticut,Easton,2777,2178,5023,biden,0.552856858451125,0.433605415090583
Connecticut,Ellington,4787,4515,9491,biden,0.504372563481193,0.475713834158677
Connecticut,Enfield,11263,9298,20929,biden,0.538152802331693,0.444263939987577
Connecticut,Essex,3011,1635,4715,biden,0.638600212089077,0.346765641569459
Connecticut,Fairfield,22861,12052,35414,biden,0.64553566386175,0.340317388603377
Connecticut,Farmington,9706,6160,16127,biden,0.601847832826936,0.381968127984126
Connecticut,Franklin,553,674,1261,trump,0.438540840602696,0.534496431403648
Connecticut,Glastonbury,13990,7998,22374,biden,0.625279342093501,0.357468490211853
Connecticut,Goshen,902,1161,2100,trump,0.42952380952381,0.552857142857143
Connecticut,Granby,4029,3166,7373,biden,0.546453275464533,0.429404584294046
Connecticut,Greenwich,22239,13264,36211,biden,0.614150396288421,0.366297533898539
Connecticut,Griswold,2565,3257,5981,trump,0.428858050493229,0.544557766259823
Connecticut,Groton,10699,6272,17389,biden,0.615274023808155,0.360687791132325
Connecticut,Guilford,9616,5050,14867,biden,0.646801641218807,0.339678482545234
Connecticut,Haddam,2728,2693,5512,biden,0.494920174165457,0.488570391872279
Connecticut,Hamden,21839,7685,29843,biden,0.731796401166103,0.257514324967329
Connecticut,Hampton,572,551,1139,biden,0.502194907813872,0.483757682177349
Connecticut,Hartford,28301,4116,32687,biden,0.865818215192584,0.125921620215988
Connecticut,Hartland,457,818,1292,trump,0.353715170278638,0.63312693498452
Connecticut,Harwinton,1397,2229,3701,trump,0.377465549851392,0.6022696568495
Connecticut,Hebron,3388,2731,6266,biden,0.540695818704117,0.435844238748803
Connecticut,Kent,1277,568,1865,biden,0.684718498659517,0.30455764075067
Connecticut,Killingly,3402,4678,8283,trump,0.410720753350235,0.564771218157672
Connecticut,Killingworth,2343,1979,4387,biden,0.534077957602006,0.451105539092774
Connecticut,Lebanon,2052,2268,4438,trump,0.462370437133844,0.511041009463722
Connecticut,Ledyard,4534,3664,8427,biden,0.538032514536608,0.434792927494957
Connecticut,Lisbon,1099,1331,2490,trump,0.44136546184739,0.534538152610442
Connecticut,Litchfield,2673,2555,5342,biden,0.500374391613628,0.478285286409584
Connecticut,Lyme,1165,576,1772,biden,0.65744920993228,0.325056433408578
Connecticut,Madison,7625,4638,12437,biden,0.61308997346627,0.372919514352336
Connecticut,Manchester,19455,8530,28466,biden,0.683446919131596,0.29965572964238
Connecticut,Mansfield,5608,1708,7485,biden,0.749231796927188,0.228189712758851
Connecticut,Marlborough,2119,1861,4062,biden,0.521664204825209,0.458148695224028
Connecticut,Meriden,14955,9981,25326,biden,0.590499881544658,0.39410092395167
Connecticut,Middlebury,2259,2741,5078,trump,0.44486018117369,0.539779440724695
Connecticut,Middlefield,1442,1356,2853,biden,0.505432877672625,0.475289169295478
Connecticut,Middletown,15508,7611,23509,biden,0.659662257007954,0.323748351695095
Connecticut,Milford,17626,13997,32062,biden,0.549747364481317,0.436560414197492
Connecticut,Monroe,5838,5989,12002,trump,0.486418930178304,0.499000166638894
Connecticut,Montville,4406,4242,8873,biden,0.496562605657613,0.478079567226417
Connecticut,Morris,653,874,1561,trump,0.418321588725176,0.559897501601538
Connecticut,Naugatuck,6923,7740,14904,trump,0.464506172839506,0.519323671497585
Connecticut,New Britain,16031,7724,24071,biden,0.665988118482822,0.320884051348095
Connecticut,New Canaan,7298,4855,12365,biden,0.590214314597655,0.392640517589972
Connecticut,New Fairfield,4101,4343,8558,trump,0.47920074783828,0.50747838279972
Connecticut,New Hartford,2089,2382,4577,trump,0.456412497268953,0.520428228097007
Connecticut,New Haven,35521,6146,42102,biden,0.843689135908033,0.145978813358035
Connecticut,New London,6912,2045,9123,biden,0.757645511344952,0.224158719719391
Connecticut,New Milford,8004,7493,15734,biden,0.508707258167027,0.476229820770306
Connecticut,Newington,10031,7074,17355,biden,0.577989052146356,0.407605877268799
Connecticut,Newtown,9750,7292,17324,biden,0.562803047794966,0.420918956361118
Connecticut,Norfolk,659,381,1065,biden,0.618779342723005,0.357746478873239
Connecticut,North Branford,3718,4786,8631,trump,0.430772795736299,0.554512802687985
Connecticut,North Canaan,862,812,1705,biden,0.505571847507331,0.47624633431085
Connecticut,North Haven,7389,7879,15447,trump,0.478345309768887,0.510066679614165
Connecticut,North Stonington,1601,1710,3375,trump,0.47437037037037,0.506666666666667
Connecticut,Norwalk,29382,13311,43219,biden,0.67983988523566,0.30798954163678
Connecticut,Norwich,9306,5643,15290,biden,0.60863309352518,0.369064748201439
Connecticut,Old Lyme,3226,2099,5413,biden,0.595972658414927,0.387770182893035
Connecticut,Old Saybrook,4253,2995,7343,biden,0.579191066321667,0.407871442189841
Connecticut,Orange,4816,4317,9253,biden,0.520479844374797,0.466551388738787
Connecticut,Oxford,3269,5118,8514,trump,0.38395583744421,0.601127554615927
Connecticut,Plainfield,2849,4080,7086,trump,0.402060400790291,0.575783234546994
Connecticut,Plainville,4670,4811,9647,trump,0.484088317611693,0.498704260391832
Connecticut,Plymouth,2477,3984,6593,trump,0.375701501592598,0.604277263764599
Connecticut,Pomfret,1357,1113,2524,biden,0.537638668779715,0.440966719492868
Connecticut,Portland,3155,2641,5888,biden,0.535835597826087,0.448539402173913
Connecticut,Preston,1270,1529,2868,trump,0.442817294281729,0.533124128312413
Connecticut,Prospect,2110,3935,6111,trump,0.34527900507282,0.643920798559974
Connecticut,Putnam,2063,2193,4350,trump,0.474252873563218,0.504137931034483
Connecticut,Redding,3829,2052,5975,biden,0.640836820083682,0.343430962343096
Connecticut,Ridgefield,10114,5646,16064,biden,0.629606573705179,0.351469123505976
Connecticut,Rocky Hill,6115,4670,10940,biden,0.558957952468007,0.426873857404022
Connecticut,Roxbury,937,660,1622,biden,0.577681874229346,0.406905055487053
Connecticut,Salem,1285,1291,2623,trump,0.489897064430042,0.492184521540221
Connecticut,Salisbury,2023,502,2555,biden,0.791780821917808,0.196477495107632
Connecticut,Scotland,406,537,970,trump,0.418556701030928,0.55360824742268
Connecticut,Seymour,4011,5242,9392,trump,0.427065587734242,0.558134582623509
Connecticut,Sharon,1019,510,1555,biden,0.655305466237942,0.327974276527331
Connecticut,Shelton,10837,12747,23892,trump,0.453582789218148,0.533525866398795
Connecticut,Sherman,1234,1076,2336,biden,0.528253424657534,0.460616438356164
Connecticut,Simsbury,10296,5575,16174,biden,0.636577222703104,0.344689007048349
Connecticut,Somers,2445,3204,5731,trump,0.426627115686617,0.559064735648229
Connecticut,South Windsor,9595,5628,15600,biden,0.615064102564103,0.360769230769231
Connecticut,Southbury,6570,6260,12990,biden,0.505773672055427,0.481909160892995
Connecticut,Southington,12855,13473,26718,trump,0.481136312598248,0.50426678643611
Connecticut,Sprague,641,882,1557,trump,0.411689145793192,0.566473988439306
Connecticut,Stafford,2809,3461,6422,trump,0.437402678293367,0.538928682653379
Connecticut,Stamford,40437,18242,59412,biden,0.680620076752171,0.307042348347135
Connecticut,Sterling,639,1229,1908,trump,0.334905660377358,0.644129979035639
Connecticut,Stonington,7453,4240,11889,biden,0.626881991757086,0.356632181007654
Connecticut,Stratford,16210,10004,26546,biden,0.610638137572516,0.37685527009719
Connecticut,Suffield,4363,4155,8686,biden,0.502302555836979,0.478355975132397
Connecticut,Thomaston,1528,2768,4374,trump,0.3493369913123,0.632830361225423
Connecticut,Thompson,2050,3005,5155,trump,0.397672162948594,0.582929194956353
Connecticut,Tolland,5103,3975,9257,biden,0.551258507075726,0.429404774765043
Connecticut,Torrington,7283,9220,16824,trump,0.432893485496909,0.548026628625773
Connecticut,Trumbull,11919,9769,22002,biden,0.541723479683665,0.444005090446323
Connecticut,Union,249,307,571,trump,0.436077057793345,0.537653239929948
Connecticut,Vernon,9259,5848,15400,biden,0.601233766233766,0.37974025974026
Connecticut,Voluntown,566,918,1524,trump,0.371391076115486,0.602362204724409
Connecticut,Wallingford,13560,11831,25785,biden,0.525887143688191,0.458832654644173
Connecticut,Warren,465,470,945,trump,0.492063492063492,0.497354497354497
Connecticut,Washington,1461,770,2268,biden,0.644179894179894,0.339506172839506
Connecticut,Waterbury,21573,14157,36107,biden,0.597474173982884,0.392084637327942
Connecticut,Waterford,6917,5124,12316,biden,0.561627151672621,0.416044170185125
Connecticut,Watertown,4612,7976,12754,trump,0.361612043280539,0.62537243217814
Connecticut,West Hartford,27298,8451,36294,biden,0.752135339174519,0.232848404694991
Connecticut,West Haven,14245,8126,22605,biden,0.630170316301703,0.35947799159478
Connecticut,Westbrook,2288,1958,4311,biden,0.530735328230109,0.454186963581536
Connecticut,Weston,4733,1680,6528,biden,0.725030637254902,0.257352941176471
Connecticut,Westport,13048,4222,17538,biden,0.743984490819934,0.240734405291367
Connecticut,Wethersfield,9612,6413,16277,biden,0.590526509799103,0.393991521779198
Connecticut,Willington,1674,1445,3204,biden,0.52247191011236,0.450998751560549
Connecticut,Wilton,7676,3819,11715,biden,0.655228339735382,0.325992317541613
Connecticut,Winchester,2304,2799,5133,trump,0.448860315604909,0.545295149035652
Connecticut,Windham,5365,2824,8348,biden,0.642668902731193,0.338284619070436
Connecticut,Windsor,13183,4090,17514,biden,0.752712116021469,0.233527463743291
Connecticut,Windsor Locks,3751,3156,7021,biden,0.534254379717989,0.449508617006124
Connecticut,Wolcott,3333,6519,10002,trump,0.333233353329334,0.651769646070786
Connecticut,Woodbridge,3855,1816,5739,biden,0.671719811813905,0.316431434047743
Connecticut,Woodbury,3181,3295,6559,trump,0.484982466839457,0.502363165116634
Connecticut,Woodstock,2549,2520,5180,biden,0.492084942084942,0.486486486486487
Delaware,Kent County,44552,41009,87025,biden,0.511944843435794,0.471232404481471
Delaware,New Castle County,195034,88364,287633,biden,0.678065451460716,0.307210925032941
Delaware,Sussex County,56682,71230,129352,trump,0.438199641288886,0.550667944832705
District of Columbia,District of Columbia,38037,1703,40631,biden,0.936157121409761,0.0419138096527282
District of Columbia,Ward 2,28185,2874,31929,biden,0.882739828995584,0.0900122146011463
District of Columbia,Ward 3,38436,3638,43188,biden,0.889969435954432,0.0842363619523942
District of Columbia,Ward 4,41604,1885,44361,biden,0.937850814904984,0.0424922792543
District of Columbia,Ward 5,42453,1725,45176,biden,0.939724632548256,0.0381839914999115
District of Columbia,Ward 6,52357,4176,58315,biden,0.897830746806139,0.0716110777672983
District of Columbia,Ward 7,35861,1116,37836,biden,0.947801036050322,0.0294957183634634
District of Columbia,Ward 8,30332,1055,32246,biden,0.940643800781492,0.0327172362463561
Florida,Alachua County,89704,50972,142604,biden,0.629042663599899,0.357437379035651
Florida,Baker County,2037,11911,14059,trump,0.14488939469379,0.847215306920834
Florida,Bay County,25614,66097,93024,trump,0.275348297213622,0.710537065703474
Florida,Bradford County,3160,10334,13632,trump,0.231807511737089,0.758069248826291
Florida,Brevard County,148549,207883,360764,trump,0.41176226009247,0.576229889900323
Florida,Broward County,618752,333409,957672,biden,0.646100126139221,0.348145294004628
Florida,Calhoun County,1209,5274,6526,trump,0.185258964143426,0.808152007355195
Florida,Charlotte County,42273,73243,116340,trump,0.363357400722022,0.629559910606842
Florida,Citrus County,27092,65352,93208,trump,0.290661745772895,0.70114153291563
Florida,Clay County,38317,84480,124405,trump,0.308002089948153,0.67907238455046
Florida,Collier County,77621,128950,207818,trump,0.37350470122896,0.62049485607599
Florida,Columbia County,8914,23836,33042,trump,0.269777858483143,0.721384904061497
Florida,DeSoto County,4259,8313,12659,trump,0.336440477130895,0.656686942096532
Florida,Dixie County,1365,6759,8167,trump,0.167136035263867,0.827598873515367
Florida,Duval County,252556,233762,492820,biden,0.512471084777404,0.474335457164888
Florida,Escambia County,70929,96674,170372,trump,0.416318409128261,0.567428920245111
Florida,Flagler County,28161,43043,71716,trump,0.39267388030565,0.600186848123152
Florida,Franklin County,2120,4675,6849,trump,0.309534238574974,0.682581398744342
Florida,Gadsden County,16153,7465,23762,biden,0.679782846561737,0.314157057486744
Florida,Gilchrist County,1700,7895,9685,trump,0.175529168817759,0.815178110480124
Florida,Glades County,1385,3782,5193,trump,0.266705180050067,0.728288080107838
Florida,Gulf County,1985,6113,8163,trump,0.243170403038099,0.748866838172241
Florida,Hamilton County,1963,3815,5830,trump,0.336706689536878,0.654373927958834
Florida,Hardee County,2298,6122,8485,trump,0.270830878020035,0.721508544490277
Florida,Hendry County,4929,7906,12940,trump,0.380911901081917,0.61097372488408
Florida,Hernando County,37519,70412,108922,trump,0.344457501698463,0.646444244505242
Florida,Highlands County,16938,34873,52170,trump,0.324669350201265,0.668449300364194
Florida,Hillsborough County,376367,327398,712063,biden,0.528558568553625,0.459787968199443
Florida,Holmes County,924,8080,9068,trump,0.101896779885311,0.891045434494927
Florida,Indian River County,37844,58872,97484,trump,0.388207295556194,0.603914488531451
Florida,Jackson County,6766,15488,22419,trump,0.301797582407779,0.690842588875507
Florida,Jefferson County,3897,4479,8451,trump,0.461128860489883,0.529996450124246
Florida,Lafayette County,510,3128,3658,trump,0.139420448332422,0.855112083105522
Florida,Lake County,83505,125859,211314,trump,0.395170220619552,0.595601805843437
Florida,Lee County,157695,233247,393899,trump,0.40034374293918,0.592149256535305
Florida,Leon County,103517,57453,162929,biden,0.63535036733792,0.352625990462103
Florida,Levy County,6205,16749,23145,trump,0.268092460574638,0.723655217109527
Florida,Liberty County,694,2846,3561,trump,0.194889076102218,0.799213704015726
Florida,Madison County,3747,5576,9380,trump,0.399466950959488,0.594456289978678
Florida,Manatee County,90166,124987,216958,trump,0.415591957890467,0.57608845951751
Florida,Marion County,74858,127826,204376,trump,0.366275883665401,0.625445257760207
Florida,Martin County,36893,61168,98726,trump,0.373690821060308,0.619573364665843
Florida,Miami-Dade County,617864,532833,1156816,biden,0.534107412068989,0.460603069113844
Florida,Monroe County,21881,25693,48029,trump,0.455578921068521,0.534947635803369
Florida,Nassau County,15564,42566,58811,trump,0.26464436925065,0.723776164323001
Florida,Okaloosa County,34248,79798,116373,trump,0.294295068443711,0.685708884363211
Florida,Okeechobee County,4390,11470,15954,trump,0.275166102544816,0.718941958129623
Florida,Orange County,395014,245398,647403,biden,0.610151636615833,0.37904983449258
Florida,Osceola County,97297,73480,172436,biden,0.56424992460971,0.426129114570043
Florida,Palm Beach County,433572,334711,773158,biden,0.560780590771873,0.432914100352063
Florida,Pasco County,119073,179621,301970,trump,0.394320627876941,0.594830612312481
Florida,Pinellas County,277450,276209,559715,biden,0.495698703804615,0.493481503979704
Florida,Polk County,145049,194586,343256,trump,0.422567995898105,0.566883026079661
Florida,Putnam County,10527,25514,36373,trump,0.289417974871471,0.701454375498309
Florida,Santa Rosa County,27612,77385,106928,trump,0.258229836899596,0.723711282358222
Florida,Sarasota County,120110,148370,270575,trump,0.443906495426407,0.548350734546799
Florida,Seminole County,132528,125241,260815,biden,0.508130283917719,0.48019093993827
Florida,St. Johns County,63850,110946,176622,trump,0.361506494094733,0.628155042973129
Florida,St. Lucie County,84137,86831,172169,trump,0.488688439846895,0.504335856048418
